time,equity
2024-08-13 13:30:00-04:00,111791.854797
2024-08-13 15:55:00-04:00,111791.854797
2024-08-14 13:30:00-04:00,111791.854797
2024-08-14 15:55:00-04:00,111791.854797
2024-08-15 13:30:00-04:00,111791.854797
2024-08-15 15:55:00-04:00,111791.854797
2024-08-16 13:30:00-04:00,111791.854797
2024-08-16 15:55:00-04:00,111791.854797
2024-08-19 13:30:00-04:00,111791.854797
2024-08-19 15:55:00-04:00,111791.854797
2024-08-20 13:30:00-04:00,111791.854797
2024-08-20 15:55:00-04:00,111791.854797
2024-08-21 13:30:00-04:00,111791.854797
2024-08-21 15:55:00-04:00,111791.854797
2024-08-22 13:30:00-04:00,111791.854797
2024-08-22 15:55:00-04:00,111791.854797
2024-08-23 13:30:00-04:00,111791.854797
2024-08-23 15:55:00-04:00,111791.854797
2024-08-26 13:30:00-04:00,111791.854797
2024-08-26 15:55:00-04:00,111791.854797
2024-08-27 13:30:00-04:00,111791.854797
2024-08-27 15:55:00-04:00,111791.854797
2024-08-28 13:30:00-04:00,111791.854797
2024-08-28 15:55:00-04:00,111791.854797
2024-08-29 13:30:00-04:00,111791.854797
2024-08-29 15:55:00-04:00,111791.854797
2024-08-30 13:30:00-04:00,111791.854797
2024-08-30 15:55:00-04:00,111791.854797
2024-09-03 13:30:00-04:00,111791.854797
2024-09-03 15:55:00-04:00,111791.854797
2024-09-04 13:30:00-04:00,113133.048734
2024-09-04 15:55:00-04:00,113133.048734
2024-09-05 13:30:00-04:00,113133.048734
2024-09-05 15:55:00-04:00,113133.048734
2024-09-06 13:30:00-04:00,113133.048734
2024-09-06 15:55:00-04:00,113133.048734
2024-09-09 13:30:00-04:00,113133.048734
2024-09-09 15:55:00-04:00,113133.048734
2024-09-10 13:30:00-04:00,113133.048734
2024-09-10 15:55:00-04:00,113133.048734
2024-09-11 13:30:00-04:00,113133.048734
2024-09-11 15:55:00-04:00,113133.048734
2024-09-12 13:30:00-04:00,113133.048734
2024-09-12 15:55:00-04:00,113133.048734
2024-09-13 13:30:00-04:00,113133.048734
2024-09-13 15:55:00-04:00,113133.048734
2024-09-16 13:30:00-04:00,113133.048734
2024-09-16 15:55:00-04:00,113133.048734
2024-09-17 13:30:00-04:00,113133.048734
2024-09-17 15:55:00-04:00,113133.048734
2024-09-18 13:30:00-04:00,113133.048734
2024-09-18 15:55:00-04:00,113133.048734
2024-09-19 13:30:00-04:00,113133.048734
2024-09-19 15:55:00-04:00,113133.048734
2024-09-20 13:30:00-04:00,113133.048734
2024-09-20 15:55:00-04:00,113133.048734
2024-09-23 13:30:00-04:00,113133.048734
2024-09-23 15:55:00-04:00,113133.048734
2024-09-24 13:30:00-04:00,113133.048734
2024-09-24 15:55:00-04:00,113133.048734
2024-09-25 13:30:00-04:00,113133.048734
2024-09-25 15:55:00-04:00,110870.387759
2024-09-26 13:30:00-04:00,110870.387759
2024-09-26 15:55:00-04:00,110870.387759
2024-09-27 13:30:00-04:00,110870.387759
2024-09-27 15:55:00-04:00,110870.387759
2024-09-30 13:30:00-04:00,110870.387759
2024-09-30 15:55:00-04:00,110870.387759
2024-10-01 13:30:00-04:00,110870.387759
2024-10-01 15:55:00-04:00,110870.387759
2024-10-02 13:30:00-04:00,110870.387759
2024-10-02 15:55:00-04:00,110870.387759
2024-10-03 13:30:00-04:00,110870.387759
2024-10-03 15:55:00-04:00,110870.387759
2024-10-04 13:30:00-04:00,110870.387759
2024-10-04 15:55:00-04:00,110870.387759
2024-10-07 13:30:00-04:00,110870.387759
2024-10-07 15:55:00-04:00,108652.980004
2024-10-08 13:30:00-04:00,108652.980004
2024-10-08 15:55:00-04:00,108652.980004
2024-10-09 13:30:00-04:00,108652.980004
2024-10-09 15:55:00-04:00,108652.980004
2024-10-10 13:30:00-04:00,108652.980004
2024-10-10 15:55:00-04:00,108652.980004
2024-10-11 13:30:00-04:00,108652.980004
2024-10-11 15:55:00-04:00,108652.980004
2024-10-14 13:30:00-04:00,108652.980004
2024-10-14 15:55:00-04:00,108652.980004
2024-10-15 13:30:00-04:00,108652.980004
2024-10-15 15:55:00-04:00,108652.980004
2024-10-16 13:30:00-04:00,108652.980004
2024-10-16 15:55:00-04:00,108652.980004
2024-10-17 13:30:00-04:00,108652.980004
2024-10-17 15:55:00-04:00,108652.980004
2024-10-18 13:30:00-04:00,108652.980004
2024-10-18 15:55:00-04:00,108652.980004
2024-10-21 13:30:00-04:00,108652.980004
2024-10-21 15:55:00-04:00,108652.980004
2024-10-22 13:30:00-04:00,108652.980004
2024-10-22 15:55:00-04:00,108652.980004
2024-10-23 13:30:00-04:00,108652.980004
2024-10-23 15:55:00-04:00,108652.980004
2024-10-24 13:30:00-04:00,108652.980004
2024-10-24 15:55:00-04:00,108652.980004
2024-10-25 13:30:00-04:00,108652.980004
2024-10-25 15:55:00-04:00,108652.980004
2024-10-28 13:30:00-04:00,108652.980004
2024-10-28 15:55:00-04:00,108652.980004
2024-10-29 13:30:00-04:00,108652.980004
2024-10-29 15:55:00-04:00,108652.980004
2024-10-30 13:30:00-04:00,108652.980004
2024-10-30 15:55:00-04:00,108652.980004
2024-10-31 13:30:00-04:00,108652.980004
2024-10-31 15:55:00-04:00,108652.980004
2024-11-01 13:30:00-04:00,106479.920404
2024-11-01 15:55:00-04:00,106479.920404
2024-11-04 13:30:00-05:00,106479.920404
2024-11-04 15:55:00-05:00,106479.920404
2024-11-05 13:30:00-05:00,106479.920404
2024-11-05 15:55:00-05:00,106479.920404
2024-11-06 13:30:00-05:00,106479.920404
2024-11-06 15:55:00-05:00,106479.920404
2024-11-07 13:30:00-05:00,106479.920404
2024-11-07 15:55:00-05:00,106479.920404
2024-11-08 13:30:00-05:00,106479.920404
2024-11-08 15:55:00-05:00,106479.920404
2024-11-11 13:30:00-05:00,106479.920404
2024-11-11 15:55:00-05:00,106479.920404
2024-11-12 13:30:00-05:00,106479.920404
2024-11-12 15:55:00-05:00,106479.920404
2024-11-13 13:30:00-05:00,106479.920404
2024-11-13 15:55:00-05:00,106479.920404
2024-11-14 13:30:00-05:00,106479.920404
2024-11-14 15:55:00-05:00,106479.920404
2024-11-15 13:30:00-05:00,106479.920404
2024-11-15 15:55:00-05:00,106479.920404
2024-11-18 13:30:00-05:00,106479.920404
2024-11-18 15:55:00-05:00,106479.920404
2024-11-19 13:30:00-05:00,106479.920404
2024-11-19 15:55:00-05:00,106479.920404
2024-11-20 13:30:00-05:00,106479.920404
2024-11-20 15:55:00-05:00,106479.920404
2024-11-21 13:30:00-05:00,106479.920404
2024-11-21 15:55:00-05:00,106479.920404
2024-11-22 13:30:00-05:00,106479.920404
2024-11-22 15:55:00-05:00,106479.920404
2024-11-25 13:30:00-05:00,106479.920404
2024-11-25 15:55:00-05:00,106479.920404
2024-11-26 13:30:00-05:00,106479.920404
2024-11-26 15:55:00-05:00,106479.920404
2024-11-27 13:30:00-05:00,106479.920404
2024-11-27 15:55:00-05:00,106479.920404
2024-11-29 12:55:00-05:00,106479.920404
2024-12-02 13:30:00-05:00,106479.920404
2024-12-02 15:55:00-05:00,106479.920404
2024-12-03 13:30:00-05:00,106479.920404
2024-12-03 15:55:00-05:00,106479.920404
2024-12-04 13:30:00-05:00,106479.920404
2024-12-04 15:55:00-05:00,106479.920404
2024-12-05 13:30:00-05:00,106479.920404
2024-12-05 15:55:00-05:00,106479.920404
2024-12-06 13:30:00-05:00,106479.920404
2024-12-06 15:55:00-05:00,106479.920404
2024-12-09 13:30:00-05:00,106479.920404
2024-12-09 15:55:00-05:00,106479.920404
2024-12-10 13:30:00-05:00,106479.920404
2024-12-10 15:55:00-05:00,106479.920404
2024-12-11 13:30:00-05:00,106479.920404
2024-12-11 15:55:00-05:00,106479.920404
2024-12-12 13:30:00-05:00,106479.920404
2024-12-12 15:55:00-05:00,106479.920404
2024-12-13 13:30:00-05:00,106479.920404
2024-12-13 15:55:00-05:00,106479.920404
2024-12-16 13:30:00-05:00,106479.920404
2024-12-16 15:55:00-05:00,106479.920404
2024-12-17 13:30:00-05:00,106479.920404
2024-12-17 15:55:00-05:00,106479.920404
2024-12-18 13:30:00-05:00,106479.920404
2024-12-18 15:55:00-05:00,106479.920404
2024-12-19 13:30:00-05:00,106479.920404
2024-12-19 15:55:00-05:00,106479.920404
2024-12-20 13:30:00-05:00,106479.920404
2024-12-20 15:55:00-05:00,106479.920404
2024-12-23 13:30:00-05:00,106479.920404
2024-12-23 15:55:00-05:00,106479.920404
2024-12-24 12:55:00-05:00,106479.920404
2024-12-26 13:30:00-05:00,106479.920404
2024-12-26 15:55:00-05:00,106479.920404
2024-12-27 13:30:00-05:00,106479.920404
2024-12-27 15:55:00-05:00,106479.920404
2024-12-30 13:30:00-05:00,106479.920404
2024-12-30 15:55:00-05:00,106479.920404
2024-12-31 13:30:00-05:00,106479.920404
2024-12-31 15:55:00-05:00,106479.920404
2025-01-02 13:30:00-05:00,113106.042801
2025-01-02 15:55:00-05:00,113106.042801
2025-01-03 13:30:00-05:00,113106.042801
2025-01-03 15:55:00-05:00,113106.042801
2025-01-06 13:30:00-05:00,113106.042801
2025-01-06 15:55:00-05:00,113106.042801
2025-01-07 13:30:00-05:00,113106.042801
2025-01-07 15:55:00-05:00,113106.042801
2025-01-08 13:30:00-05:00,113106.042801
2025-01-08 15:55:00-05:00,113106.042801
2025-01-10 13:30:00-05:00,113106.042801
2025-01-10 15:55:00-05:00,113106.042801
2025-01-13 13:30:00-05:00,113106.042801
2025-01-13 15:55:00-05:00,113106.042801
2025-01-14 13:30:00-05:00,113106.042801
2025-01-14 15:55:00-05:00,113106.042801
2025-01-15 13:30:00-05:00,113106.042801
2025-01-15 15:55:00-05:00,113106.042801
2025-01-16 13:30:00-05:00,113106.042801
2025-01-16 15:55:00-05:00,113106.042801
2025-01-17 13:30:00-05:00,113106.042801
2025-01-17 15:55:00-05:00,113106.042801
2025-01-21 13:30:00-05:00,113106.042801
2025-01-21 15:55:00-05:00,113106.042801
2025-01-22 13:30:00-05:00,113106.042801
2025-01-22 15:55:00-05:00,113106.042801
2025-01-23 13:30:00-05:00,113106.042801
2025-01-23 15:55:00-05:00,113106.042801
2025-01-24 13:30:00-05:00,113106.042801
2025-01-24 15:55:00-05:00,113106.042801
2025-01-27 13:30:00-05:00,113106.042801
2025-01-27 15:55:00-05:00,113106.042801
2025-01-28 13:30:00-05:00,113106.042801
2025-01-28 15:55:00-05:00,113106.042801
2025-01-29 13:30:00-05:00,113106.042801
2025-01-29 15:55:00-05:00,113106.042801
2025-01-30 13:30:00-05:00,113106.042801
2025-01-30 15:55:00-05:00,113106.042801
2025-01-31 13:30:00-05:00,113106.042801
2025-01-31 15:55:00-05:00,113106.042801
2025-02-03 13:30:00-05:00,113106.042801
2025-02-03 15:55:00-05:00,113106.042801
2025-02-04 13:30:00-05:00,113106.042801
2025-02-04 15:55:00-05:00,113106.042801
2025-02-05 13:30:00-05:00,113106.042801
2025-02-05 15:55:00-05:00,113106.042801
2025-02-06 13:30:00-05:00,113106.042801
2025-02-06 15:55:00-05:00,113106.042801
2025-02-07 13:30:00-05:00,113106.042801
2025-02-07 15:55:00-05:00,113106.042801
2025-02-10 13:30:00-05:00,113106.042801
2025-02-10 15:55:00-05:00,113106.042801
2025-02-11 13:30:00-05:00,113106.042801
2025-02-11 15:55:00-05:00,113106.042801
2025-02-12 13:30:00-05:00,113106.042801
2025-02-12 15:55:00-05:00,113106.042801
2025-02-13 13:30:00-05:00,113106.042801
2025-02-13 15:55:00-05:00,113106.042801
2025-02-14 13:30:00-05:00,113106.042801
2025-02-14 15:55:00-05:00,113106.042801
2025-02-18 13:30:00-05:00,113106.042801
2025-02-18 15:55:00-05:00,113106.042801
2025-02-19 13:30:00-05:00,113106.042801
2025-02-19 15:55:00-05:00,113106.042801
2025-02-20 13:30:00-05:00,113106.042801
2025-02-20 15:55:00-05:00,113106.042801
2025-02-21 13:30:00-05:00,113106.042801
2025-02-21 15:55:00-05:00,113106.042801
2025-02-24 13:30:00-05:00,113106.042801
2025-02-24 15:55:00-05:00,113106.042801
2025-02-25 13:30:00-05:00,113106.042801
2025-02-25 15:55:00-05:00,113106.042801
2025-02-26 13:30:00-05:00,113106.042801
2025-02-26 15:55:00-05:00,110843.921945
2025-02-27 13:30:00-05:00,110843.921945
2025-02-27 15:55:00-05:00,110843.921945
2025-02-28 13:30:00-05:00,110843.921945
2025-02-28 15:55:00-05:00,110843.921945
2025-03-03 13:30:00-05:00,110843.921945
2025-03-03 15:55:00-05:00,110843.921945
2025-03-04 13:30:00-05:00,110843.921945
2025-03-04 15:55:00-05:00,108627.043506
2025-03-05 13:30:00-05:00,108627.043506
2025-03-05 15:55:00-05:00,108627.043506
2025-03-06 13:30:00-05:00,108627.043506
2025-03-06 15:55:00-05:00,108627.043506
2025-03-07 13:30:00-05:00,108627.043506
2025-03-07 15:55:00-05:00,108627.043506
2025-03-10 13:30:00-04:00,102232.940246
2025-03-10 15:55:00-04:00,102232.940246
2025-03-11 13:30:00-04:00,102232.940246
2025-03-11 15:55:00-04:00,102232.940246
2025-03-12 13:30:00-04:00,102232.940246
2025-03-12 15:55:00-04:00,102232.940246
2025-03-13 13:30:00-04:00,102232.940246
2025-03-13 15:55:00-04:00,102232.940246
2025-03-14 13:30:00-04:00,102232.940246
2025-03-14 15:55:00-04:00,102232.940246
2025-03-17 13:30:00-04:00,102232.940246
2025-03-17 15:55:00-04:00,102232.940246
2025-03-18 13:30:00-04:00,102232.940246
2025-03-18 15:55:00-04:00,102232.940246
2025-03-19 13:30:00-04:00,102232.940246
2025-03-19 15:55:00-04:00,102232.940246
2025-03-20 13:30:00-04:00,102232.940246
2025-03-20 15:55:00-04:00,102232.940246
2025-03-21 13:30:00-04:00,102232.940246
2025-03-21 15:55:00-04:00,102232.940246
2025-03-24 13:30:00-04:00,102232.940246
2025-03-24 15:55:00-04:00,102232.940246
2025-03-25 13:30:00-04:00,102232.940246
2025-03-25 15:55:00-04:00,102232.940246
2025-03-26 13:30:00-04:00,102232.940246
2025-03-26 15:55:00-04:00,102232.940246
2025-03-27 13:30:00-04:00,102232.940246
2025-03-27 15:55:00-04:00,102232.940246
2025-03-28 13:30:00-04:00,102232.940246
2025-03-28 15:55:00-04:00,102232.940246
2025-03-31 13:30:00-04:00,102232.940246
2025-03-31 15:55:00-04:00,102232.940246
2025-04-01 13:30:00-04:00,102232.940246
2025-04-01 15:55:00-04:00,102232.940246
2025-04-02 13:30:00-04:00,102232.940246
2025-04-02 15:55:00-04:00,102232.940246
2025-04-03 13:30:00-04:00,93229.315348
2025-04-03 15:55:00-04:00,93229.315348
2025-04-04 13:30:00-04:00,93229.315348
2025-04-04 15:55:00-04:00,93229.315348
2025-04-07 13:30:00-04:00,93229.315348
2025-04-07 15:55:00-04:00,93229.315348
2025-04-08 13:30:00-04:00,93229.315348
2025-04-08 15:55:00-04:00,93229.315348
2025-04-09 13:30:00-04:00,93229.315348
2025-04-09 15:55:00-04:00,93229.315348
2025-04-10 13:30:00-04:00,93229.315348
2025-04-10 15:55:00-04:00,93229.315348
2025-04-11 13:30:00-04:00,93229.315348
2025-04-11 15:55:00-04:00,93229.315348
2025-04-14 13:30:00-04:00,93229.315348
2025-04-14 15:55:00-04:00,93229.315348
2025-04-15 13:30:00-04:00,93229.315348
2025-04-15 15:55:00-04:00,93229.315348
2025-04-16 13:30:00-04:00,93229.315348
2025-04-16 15:55:00-04:00,93229.315348
2025-04-17 13:30:00-04:00,93229.315348
2025-04-17 15:55:00-04:00,93229.315348
2025-04-21 13:30:00-04:00,93229.315348
2025-04-21 15:55:00-04:00,93229.315348
2025-04-22 13:30:00-04:00,93229.315348
2025-04-22 15:55:00-04:00,93229.315348
2025-04-23 13:30:00-04:00,93229.315348
2025-04-23 15:55:00-04:00,93229.315348
2025-04-24 13:30:00-04:00,94328.760689
2025-04-24 15:55:00-04:00,94328.760689
2025-04-25 13:30:00-04:00,94328.760689
2025-04-25 15:55:00-04:00,94328.760689
2025-04-28 13:30:00-04:00,94328.760689
2025-04-28 15:55:00-04:00,94328.760689
2025-04-29 13:30:00-04:00,94328.760689
2025-04-29 15:55:00-04:00,94328.760689
2025-04-30 13:30:00-04:00,94328.760689
2025-04-30 15:55:00-04:00,94328.760689
2025-05-01 13:30:00-04:00,94328.760689
2025-05-01 15:55:00-04:00,94328.760689
2025-05-02 13:30:00-04:00,92442.185476
2025-05-02 15:55:00-04:00,92442.185476
2025-05-05 13:30:00-04:00,92442.185476
2025-05-05 15:55:00-04:00,92442.185476
2025-05-06 13:30:00-04:00,92442.185476
2025-05-06 15:55:00-04:00,92442.185476
2025-05-07 13:30:00-04:00,92442.185476
2025-05-07 15:55:00-04:00,92442.185476
2025-05-08 13:30:00-04:00,92442.185476
2025-05-08 15:55:00-04:00,92442.185476
2025-05-09 13:30:00-04:00,92442.185476
2025-05-09 15:55:00-04:00,92442.185476
2025-05-12 13:30:00-04:00,92442.185476
2025-05-12 15:55:00-04:00,92442.185476
2025-05-13 13:30:00-04:00,92442.185476
2025-05-13 15:55:00-04:00,92442.185476
2025-05-14 13:30:00-04:00,92442.185476
2025-05-14 15:55:00-04:00,92442.185476
2025-05-15 13:30:00-04:00,92442.185476
2025-05-15 15:55:00-04:00,92442.185476
2025-05-16 13:30:00-04:00,92442.185476
2025-05-16 15:55:00-04:00,92442.185476
2025-05-19 13:30:00-04:00,90593.341766
2025-05-19 15:55:00-04:00,90593.341766
2025-05-20 13:30:00-04:00,90593.341766
2025-05-20 15:55:00-04:00,90593.341766
2025-05-21 13:30:00-04:00,88781.474931
2025-05-21 15:55:00-04:00,88781.474931
2025-05-22 13:30:00-04:00,88781.474931
2025-05-22 15:55:00-04:00,88781.474931
2025-05-23 13:30:00-04:00,88781.474931
2025-05-23 15:55:00-04:00,88781.474931
2025-05-27 13:30:00-04:00,88781.474931
2025-05-27 15:55:00-04:00,88781.474931
2025-05-28 13:30:00-04:00,88781.474931
2025-05-28 15:55:00-04:00,88781.474931
2025-05-29 13:30:00-04:00,88781.474931
2025-05-29 15:55:00-04:00,88781.474931
2025-05-30 13:30:00-04:00,88781.474931
2025-05-30 15:55:00-04:00,88781.474931
2025-06-02 13:30:00-04:00,88781.474931
2025-06-02 15:55:00-04:00,88781.474931
2025-06-03 13:30:00-04:00,88781.474931
2025-06-03 15:55:00-04:00,88781.474931
2025-06-04 13:30:00-04:00,88781.474931
2025-06-04 15:55:00-04:00,88781.474931
2025-06-05 13:30:00-04:00,88781.474931
2025-06-05 15:55:00-04:00,88781.474931
2025-06-06 13:30:00-04:00,89008.515193
2025-06-06 15:55:00-04:00,89008.515193
2025-06-09 13:30:00-04:00,89008.515193
2025-06-09 15:55:00-04:00,89008.515193
2025-06-10 13:30:00-04:00,89008.515193
2025-06-10 15:55:00-04:00,89008.515193
2025-06-11 13:30:00-04:00,89008.515193
2025-06-11 15:55:00-04:00,89008.515193
2025-06-12 13:30:00-04:00,89008.515193
2025-06-12 15:55:00-04:00,89008.515193
2025-06-13 13:30:00-04:00,89008.515193
2025-06-13 15:55:00-04:00,89008.515193
2025-06-16 13:30:00-04:00,89008.515193
2025-06-16 15:55:00-04:00,89008.515193
2025-06-17 13:30:00-04:00,89008.515193
2025-06-17 15:55:00-04:00,89008.515193
2025-06-18 13:30:00-04:00,89008.515193
2025-06-18 15:55:00-04:00,89008.515193
2025-06-20 13:30:00-04:00,89008.515193
2025-06-20 15:55:00-04:00,89008.515193
2025-06-23 13:30:00-04:00,89008.515193
2025-06-23 15:55:00-04:00,89008.515193
2025-06-24 13:30:00-04:00,89008.515193
2025-06-24 15:55:00-04:00,89008.515193
2025-06-25 13:30:00-04:00,89008.515193
2025-06-25 15:55:00-04:00,89008.515193
2025-06-26 13:30:00-04:00,89008.515193
2025-06-26 15:55:00-04:00,89008.515193
2025-06-27 13:30:00-04:00,89008.515193
2025-06-27 15:55:00-04:00,89008.515193
2025-06-30 13:30:00-04:00,89008.515193
2025-06-30 15:55:00-04:00,89008.515193
2025-07-01 13:30:00-04:00,89008.515193
2025-07-01 15:55:00-04:00,89008.515193
2025-07-02 13:30:00-04:00,89008.515193
2025-07-02 15:55:00-04:00,89008.515193
2025-07-03 12:55:00-04:00,89008.515193
2025-07-07 13:30:00-04:00,89008.515193
2025-07-07 15:55:00-04:00,89008.515193
2025-07-08 13:30:00-04:00,89008.515193
2025-07-08 15:55:00-04:00,89008.515193
2025-07-09 13:30:00-04:00,89008.515193
2025-07-09 15:55:00-04:00,89008.515193
2025-07-10 13:30:00-04:00,89008.515193
2025-07-10 15:55:00-04:00,89008.515193
2025-07-11 13:30:00-04:00,89008.515193
2025-07-11 15:55:00-04:00,89008.515193
2025-07-14 13:30:00-04:00,89008.515193
2025-07-14 15:55:00-04:00,89008.515193
2025-07-15 13:30:00-04:00,89008.515193
2025-07-15 15:55:00-04:00,89008.515193
2025-07-16 13:30:00-04:00,89008.515193
2025-07-16 15:55:00-04:00,89008.515193
2025-07-17 13:30:00-04:00,89008.515193
2025-07-17 15:55:00-04:00,89008.515193
2025-07-18 13:30:00-04:00,89008.515193
2025-07-18 15:55:00-04:00,89008.515193
2025-07-21 13:30:00-04:00,89008.515193
2025-07-21 15:55:00-04:00,89008.515193
2025-07-22 13:30:00-04:00,89008.515193
2025-07-22 15:55:00-04:00,89008.515193
2025-07-23 13:30:00-04:00,89008.515193
2025-07-23 15:55:00-04:00,89008.515193
2025-07-24 13:30:00-04:00,89008.515193
2025-07-24 15:55:00-04:00,89008.515193
2025-07-25 13:30:00-04:00,89008.515193
2025-07-25 15:55:00-04:00,89008.515193
2025-07-28 13:30:00-04:00,89008.515193
2025-07-28 15:55:00-04:00,89008.515193
2025-07-29 13:30:00-04:00,89008.515193
2025-07-29 15:55:00-04:00,89008.515193
2025-07-30 13:30:00-04:00,89008.515193
2025-07-30 15:55:00-04:00,89008.515193
2025-07-31 13:30:00-04:00,89008.515193
2025-07-31 15:55:00-04:00,89008.515193
2025-08-01 13:30:00-04:00,87228.344889
2025-08-01 15:55:00-04:00,87228.344889
2025-08-04 13:30:00-04:00,87228.344889
2025-08-04 15:55:00-04:00,87228.344889
2025-08-05 13:30:00-04:00,87228.344889
2025-08-05 15:55:00-04:00,87228.344889
2025-08-06 13:30:00-04:00,87228.344889
2025-08-06 15:55:00-04:00,87228.344889
2025-08-07 13:30:00-04:00,87228.344889
2025-08-07 15:55:00-04:00,87228.344889
2025-08-08 13:30:00-04:00,87228.344889
2025-08-08 15:55:00-04:00,87228.344889
2025-08-11 13:30:00-04:00,87228.344889
2025-08-11 15:55:00-04:00,87228.344889
2025-08-12 13:30:00-04:00,87228.344889
2025-08-12 15:55:00-04:00,87228.344889
2025-08-13 13:30:00-04:00,87228.344889
2025-08-13 15:55:00-04:00,87228.344889
2025-08-14 13:30:00-04:00,87228.344889
2025-08-14 15:55:00-04:00,87228.344889
2025-08-15 13:30:00-04:00,87228.344889
2025-08-15 15:55:00-04:00,87228.344889
2025-08-18 13:30:00-04:00,87228.344889
2025-08-18 15:55:00-04:00,87228.344889
2025-08-19 13:30:00-04:00,87228.344889
2025-08-19 15:55:00-04:00,87228.344889
2025-08-20 13:30:00-04:00,87228.344889
2025-08-20 15:55:00-04:00,87228.344889
2025-08-21 13:30:00-04:00,85483.777992
2025-08-21 15:55:00-04:00,85483.777992
2025-08-22 13:30:00-04:00,85483.777992
2025-08-22 15:55:00-04:00,85483.777992
2025-08-25 13:30:00-04:00,85483.777992
2025-08-25 15:55:00-04:00,85483.777992
2025-08-26 13:30:00-04:00,85483.777992
2025-08-26 15:55:00-04:00,85483.777992
2025-08-27 13:30:00-04:00,85483.777992
2025-08-27 15:55:00-04:00,85483.777992
2025-08-28 13:30:00-04:00,85483.777992
2025-08-28 15:55:00-04:00,85483.777992
2025-08-29 13:30:00-04:00,85483.777992
2025-08-29 15:55:00-04:00,85483.777992
2025-09-02 13:30:00-04:00,85483.777992
2025-09-02 15:55:00-04:00,85483.777992
2025-09-03 13:30:00-04:00,85483.777992
2025-09-03 15:55:00-04:00,85483.777992
2025-09-04 13:30:00-04:00,85483.777992
2025-09-04 15:55:00-04:00,85483.777992
2025-09-05 13:30:00-04:00,85483.777992
2025-09-05 15:55:00-04:00,85483.777992
